Alphabet,Immatriculation,Raison sociale,Enseigne,Adresse,Code postal,Ville,Téléphone,Fax,E-mail,Site web,Hyperlink
M,IM 013 12 0038,MIRABEAU VOYAGES CHAFFARD / SELECTOUR,Chaffard Voyages,"26/28, COURS MIRABEAU",13700,MARIGNANE,+33 4 42 88 73 03,,direction@chaffard.fr,www.chaffard-voyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31732
M,IM 092 11 0014,MIRABILIA VOYAGES,,"52, RUE DES LOUVIERS, Coeur de Ville",78100,SAINT GERMAIN EN LAYE,+33 1 39 10 61 50,,dzidi@mirabilia-voyages.fr,www.mirabilia-voyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34502
M,IM 087 10 0001,MISSAE / SELECTOUR,Missae,13 RUE JEAN JAURES,87000,LIMOGES,,,voyage@missae.fr,www.missae.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34260
M,IM 075 14 0074,MISTERFLY,MISTERFLY - H24TRAVEL -,"25, RUE DE PONTHIEU - BÂT C -, BP 77",75008,PARIS,+33 1 70 38 70 50,,laetitia@misterfly.com,www.misterfly.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33888
M,IM 056 17 0004,MLG VOYAGES / CDMV,ENVIE DE VOYAGES - CDMV,"25, RUE SOMBREUIL, Centre Commercial Geric",56400,AURAY,+33 2 97 50 83 76,,contact@envie-de-voyages.com,www.envie-de-voyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32532
M,IM 049 11 0002,MOANA SARL - TUI,TUI FRANCE - MARMARA,"21, PLACE TRAVOT",49300,CHOLET,+33 6 77 09 81 70,,denys.lambert@yahoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32383
M,IM 041 17 0003,MON PROCHAIN VOYAGE / CDMV,CDMV,"45, AVENUE JEAN BAPTISTE CLÉMENT",92100,BOULOGNE BILLANCOURT,+33 9 87 52 84 85,,contact@monprochainvoyage.com,www.monprochainvoyage.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32191
M,IM 013 14 0010,MON VOYAGE GROUPE / CEDIV,CEDIV,"PLACE AUGUSTE JAUBERT, 310, traverse de la Bourgade",13560,SENAS,+33 4 90 73 99 00,,noemye@monvog.com,www.monvoyagegroupe.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31738
M,IM 038 10 0010,MONDEA / CEDIV,CEDIV,"334, RUE DES VINGT TOISES - LE MAGISTÈRE I",38950,SAINT MARTIN LE VINOUX,+33 4 38 02 03 04,,franck.chapus@mondea.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32121
M,IM 078 16 0005,MONDELIOS,,"21, BOULEVARD DU COMMERCE",78410,AUBERGENVILLE,+33 6 61 35 37 68,,adm@mondelios.fr,http://www.mondelios.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34102
M,IM 013 10 0035,MONDES PLURIELS,,"1 A, BLD FAIDHERBE, Rue Charles Duchesne",13012,MARSEILLE,+33 4 91 16 54 42,,adb@mondes-pluriels.com,www.mondes-pluriels.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31680
M,IM 013 10 0081,MONDIAL EVASION,,"45, RUE DES ÉCOLIERS",13320,BOUC BEL AIR,+33 4 42 38 75 55,,mondialjunior@orange.fr,www.mondialjunior.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31692
M,IM 002 12 0004,MONDIAL TOUR / SELECTOUR,,4 PLACE DU MARECHAL LECLERC,02400,CHÂTEAU-THIERRY,+33 3 23 84 25 25,,mondialtour@wanadoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31476
M,IM 075 11 0259,MONDIAL TOURISME,,6 CITÉ PARADIS,75010,PARIS,+33 1 42 46 31 31,,selatt.erdogan@mondialtourisme.fr,www.mondialtourisme.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33725
M,IM 038 20 0001,MONDIAL VOYAGES / CEDIV,CEDIV,45 COURS BERRIAT,38000,GRENOBLE,+33 4 76 43 84 98,,mondialvoyages38@gmail.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32161
M,IM 083 10 0003,MONDORAMAS SAS,,946 VOIE ANTIOPE - ATHÉLIA III,13600,LA CIOTAT,+33 4 42 36 03 60,,frederic@mondoramas.com,www.mondoramas.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34145
M,IM 028 10 0007,MONSIEUR PINGOUIN,,"36 GRANDE RUE, ZA de Toubalan",28700,SAINT-LEGER-DES-AUBÉES,,,info@monsieurpingouin.com,www.monsieurpingouin.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31887
M,IM 093 11 0002,MONTFERMEIL VOYAGES / SELECTOUR,,"57, RUE HENRI BARBUSSE",93370,MONTFERMEIL,+33 1 43 88 12 00,,montfermeil@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34562
M,IM 030 12 0020,MOONRAKER TOURS,,487 CHEMIN DE BOISSIÈRES,30310,VERGEZE,+33 9 54 18 43 00,,info@moonrakertours.com,www.moonrakertours.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31940
M,IM 064 11 0002,MOP VOYAGES AQUITAINE / SELECTOUR,MIDI OCEAN PYRENEES AQUITAINE -,"3, RUE GASSIOT",64000,PAU,+33 5 59 82 93 70,,mop-voyages@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32820
M,IM 031 10 0022,MOPV 31 / SELECTOUR,MOP VOYAGES,"3, PLACE DU LANGUEDOC",31600,MURET,+33 5 61 51 28 86,,billetterie@mopvoyages.fr,www.mopvoyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31957
M,IM 035 10 0041,MORVAN FILS VOYAGES,CONDOR FERRIES,"24, AVENUE MOKA",35400,SAINT MALO,+33 2 99 20 03 43,,drh@morvanfils.com,www.condorferries.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32070
M,IM 074 13 0008,MORZINE RESERVATION,,"26, PLACE DU BARATY",74110,MORZINE,+33 4 50 79 11 57,,reservation@morzine-avoriaz.com,www.resa-morzine.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33293
M,IM 031 17 0009,MOTIV'EVENTS,,"12, RUE D'ARMAGNAC",31500,TOULOUSE,+33 5 61 54 76 03,,charlotte@motivevents.com,www.motivevents.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31984
M,IM 033 17 0015,MP VOYAGES PRIVES,My Private French Travel,"9, RUE DU CONDÉ - BUREAU 3",33000,BORDEAUX,,,contact@mpfrenchtravel.com,www.myprivatefrenchtravel.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32023
M,IM 075 10 0262,MSC CRUISES SA,,"5, RUE BARBÈS",92120,MONTROUGE,+33 1 74 34 52 00,,info@croisieres-msc.fr,www.msccroisieres.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33424
M,IM 064 10 0047,MUGA BERRI - TUI,TUI STORE,"13, AVENUE FOCH, et du Chemin de Salicarte",64200,BIARRITZ,+33 5 59 24 66 10,,agencebiarritz@tuifrance.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32816
M,IM 074 13 0016,MULÂNE TREKKING,MULANE VOYAGE,"55, CHEMIN SOUS LE CHÂTEAU",74160,BEAUMONT,+33 6 42 96 70 50,,info@mulane-voyages.com,www.mulane-trekking.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33294
M,IM 075 21 0002,MUNDO EXTENSO,MAGIC TRAVELS - MAGIC HOLIDAYS,"17-21, RUE SAINT FIACRE",75002,PARIS,+33 6 65 69 14 89,,info@magic-dmc.com,www.magic-dmc.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33977
M,IM 034 19 0010,MUNDO VOYAGES - TUI,TUI FRANCE -TUI STORE,"5, RUE HONORÉ EUZET",34200,SETE,+33 6 08 56 90 06,,srodriguez@tuifrance.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32057
M,IM 044 22 0002,MY BNB,MY LITTLE TRIP,"14, RUE SANTEUIL, Rue de Savoie",44000,NANTES,+33 7 68 41 90 02,,admin-fr@mylittletrip.io,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32286
M,IM 067 16 0004,MY TRAV'ELS / CDMV,CDMV - TOURCOM,"32, RUE SELLENICK",67000,STRASBOURG,,,contact@my-travels.eu,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32897
M,IM 094 10 0035,MYCOMM,MYCOMM - MY SPORT TOUR -,"40, AVENUE RASPAIL",94250,GENTILLY,+33 1 80 87 46 40,,info@mycomm.fr,www.mycomm.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34711
M,IM 086 10 0007,MYSTERES DE L'OUEST-MDO -,MDO,"11, RUE DE LA TONNELLE",86360,MONTAMISE,+33 5 49 36 36 36,,nicolas@mysteresdelouest.fr,www.mysteresdelouest.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34245
M,IM 059 19 0009,MYWAY SAS / CDMV,Collectif Myway - CDMV,"EURATECHNOLOGIES - 165, AVENUE DE BRETAGNE",59000,LILLE,,,hello@collectifmyway.com,www.collectifmyway.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32671
M,IM 091 11 0022,MZ VOYAGES / SELECTOUR,,"2, RUE DU DOCTEUR LÉON DEGLAIRE",91230,MONTGERON,+33 1 69 42 39 00,,montgeron@mzvoyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34440
N,IM 059 14 0001,NA2P / SELECTOUR,NAP VOYAGES,"169, RUE JEAN JAURÈS",59491,VILLENEUVE D'ASCQ,+33 3 28 33 78 73,,lesart@nap-voyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32656
N,IM 075 19 0054,NAAR VOYAGES,WOJO EXPLOITATION FRANCE,"18, BOULEVARD MALESHERBES",75008,PARIS,+33 7 69 36 84 47,,marco.guaramonti@naar.com,www.naar.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33972
N,IM 075 10 0106,NACEL / UNOSEL,NACEL - AMERICAIN VILLAGE,"9, RUE DES DEUX AVENUES",75013,PARIS,+33 1 43 20 45 45,,x.obert@goandlive.com,www.nacel.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33348
N,IM 059 10 0049,NAP VOYAGES - NACP / SELECTOUR,,"1025, AVENUE DU GÉNÉRAL DE GAULLE",59910,BONDUES,+33 3 66 73 17 05,,bondues@nap-voyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32614
N,IM 073 10 0049,NATURE EXTREME DEVELOPPEMENT,NED,CHEMIN DE PERQUELIN LE BOURG,38380,SAINT PIERRE DE CHARTREUSE,+33 4 79 25 84 30,,naturextreme@aol.com,www.naturextremedeveloppement.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33265
N,IM 083 18 0005,NATURE KITE VOYAGES / CEDIV,NKV - CEDIV,1388 CHEMIN DE LA FONT DES HORTS,83400,HYERES,+33 6 88 76 81 68,,jerome.alexandre@nature-kite.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34173
N,IM 082 10 0005,NAVETTES & VOYAGES / SELECTOUR,L'INSTANT VOYAGE,"94, AVENUE DE BIGORRE",47550,BOE,,,agen@linstant-voyage.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34137
N,IM 971 10 0006,NAVITOUR VOYAGES / SELECTOUR,,"6, BIS CENTRE COMMERCIAL MILENIS",97139,ABYMES GUADELOUPE,,,navitourmilenis@navitour.net,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34758
N,IM 972 15 0003,NAYARADOU VOYAGES / TOURCOM,TOURCOM,"20, ROUTE DE BALATA",97200,FORT DE FRANCE,+33 5 96 50 13 13,,brice@nayaradouvoyages.com,www.nayaradouvoyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34799
N,IM 044 21 0002,NEOMARE VOYAGES SAS,NEOMARE VOYAGES,"5, RUE LE NOTRE, Rue Alfred Kastler",44000,NANTES,+33 7 57 57 60 46,,voyages@neomare.fr,www.neomare.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32285
N,IM 006 13 0020,NEOSTREAM / SELECTOUR,,"4 BIS, AVENUE DURANTE",06000,NICE,+33 4 93 92 65 62,,contact@neostream06.com,www.neostream.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31545
N,IM 038 12 0016,NET VOYAGES / CEDIV,TERRES LIBRES - CEDIV,"72, RUE DE LA RÉPUBLIQUE",38110,LA TOUR DU PIN,+33 4 37 05 20 20,,isabelle@terreslibres.fr,www.terreslibres.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32152
N,IM 022 24 0001,NEXTRIP SARL,TUI STORE,"10, RUE DE ROHAN",22000,SAINT BRIEUC,+33 2 96 62 19 20,,agencesaintbrieuc-mdt@tuifrance.com,tui.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31855
N,IM 075 12 0165,NIPPON TRAVEL AGENCY FRANCE,,"4, RUE VENTADOUR",75001,PARIS,+33 1 44 50 10 10,,info@nta-france.com,www.nta-france.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33773
N,IM 059 12 0012,NORD EVASION / HAVAS VOYAGES,HAVAS VOYAGES,"97, RUE DU MOLINEL",59000,LILLE,+33 3 20 54 05 05,,c.carre@havas-voyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32647
N,IM 067 11 0028,NOREST VOYAGES / SELECTOUR,NOREST AFFAIRES,"10, PLACE DE LA RÉPUBLIQUE",67160,WISSEMBOURG,,,affaires.norest@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32890
N,IM 027 19 0001,NORMANDY EXPERIENCE,,"11 BIS, RUE DE FOLENRUE",27200,VERNON,,,gilles@normandy-experience.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31886
N,IM 075 12 0330,NORTH EAST WEST SOUTH TRAVEL,NEWS TRAVEL,"78, BLD SAINT GERMAIN",75005,PARIS,+33 1 40 47 97 97,,laurent.avignon@newstravel.eu,www.newstravel.eu,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33801
N,IM 013 13 0007,NOSTALGIE VOYAGES / SELECTOUR,,"81, AVENUE CAMILLE PELLETAN",13003,MARSEILLE,+33 4 91 62 79 72,,nostalgievoyage@gmail.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31736
N,IM 013 14 0023,NOUVEAU DEPART§,ALGERIE TOURS,"CENTRAL CANEBIÈRE - 10, RUE DE LA RÉPUBLIQUE",13001,MARSEILLE,+33 4 86 06 50 70,,algerie.tours@gmail.com,www.algerie-tours.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31740
N,IM 031 10 0002,NOUVELLES VAGUES / UNOSEL,,"116, ROUTE D'ESPAGNE HELIOS 4",31100,TOULOUSE,+33 5 62 88 97 60,,contact@nouvelles-vagues.travel,www.nouvelles-vagues.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31949
N,IM 065 12 0019,NOVA VOYAGES / CEDIV,CEDIV,"13 RUE ALFRED DE LASSENCE, CS 30009",64000,PAU,+33 6 63 01 55 91,,pau@novavoyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32847
N,IM 068 11 0005,NURA VOYAGES / CDMV,CDMV,7 ROUTE DE NIEDERHERGHEIM,68420,HERRLISHEIM,+33 3 89 41 56 34,,marie-eve.liecht@nuravoyages.com,wnurovoyages.comww.,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32918
N,IM 035 18 0002,NYZ SARL - TUI,TUI FRANCE - TUI STORE,"1, RUE DU PETIT BÉ - IMMEUBLE AQUARIUS",35170,BRUZ,+33 2 23 44 32 40,,nadialetaief@yahoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32094
O,IM 077 22 0003,O-NORD,,"26, ALLÉ DE L'ORIENT",77870,VULAINES-SUR-SEINE,+33 1 83 88 94 64,,info@o-nord.com,www.o-nord.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34061
O,IM 069 19 0001,OASIS VOYAGES,,"85, ROUTE DE MARCELLAT",69440,SAINT LAURENT D'AGNY,+33 4 78 07 03 00,,newsonly@orange.fr,www.oasis-voyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32987
O,IM 069 11 0030,OBJECTIF FRANCE INCOMING,TRIP MY FRANCE - KALAO,"70, PLACE FRANÇOIS DENOYER",69640,LACENAS,+33 4 74 07 13 19,,contact@trip-my-france.com,www.trip-my-france.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32967
O,IM 054 10 0003,OBJECTIF LUNE,Prêt à Partir LuxairTours,"11-13, RUE DU GRAND CERF",57000,METZ,+33 3 87 75 22 22,,metz@pretapartir.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32436
O,IM 085 22 0002,OBJECTIF SEJOURS SAS,,"93, BLD DU MARÉCHAL LECLERC",85000,LA ROCHE SUR YON,+33 2 51 24 75 55,,contact@objectifsejours.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34244
O,IM 034 11 0002,OBJECTIF VOYAGES - TUI,TUI STORE - NOUVELLES FRONTIERES,"5, PLACE PIERRE SEMARD, Résidence Central Park",34500,BEZIERS,,,sabrina.macri@hotmail.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32045
O,IM 075 12 0159,OC TRAVEL,OC SPECIAL - TRAVEL,"34, AVENUE MATIGNON",75008,PARIS,+33 1 45 00 80 00,,compta@ocspecial.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33772
O,IM 085 10 0005,OCEAN VOYAGES / SELECTOUR,,"47, RUE GEORGES CLEMENCEAU",85400,LUCON,+33 2 51 27 90 85,,lemondeailleurs.lucon@selectour.com,www.lemonde-ailleurs.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34199
O,IM 085 11 0012,OCEAN VOYAGES / SELECTOUR,PORNIC VOYAGES,GALERIE COMMERCIALE LE GOLF,44210,PORNIC,,,Pornic@Nombalais-Evasion.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34222
O,IM 059 10 0018,OCEANE VOYAGES / SELECTOUR,TRAVELIL,"7, PLACE RICHEBÉ",59800,LILLE,+33 3 20 74 68 74,,selectour@travelil.fr,www.travelil.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32598
O,IM 059 12 0028,OCEANE VOYAGES / SELECTOUR,NAJA TOURISME,"13, RUE FRANKLIN ROOSEVELT, ""Je travaille Au Vert""",59420,MOUVAUX,+33 3 20 26 79 98,,daniel.garbe.naja@selectour.com,www.najatourisme.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32651
O,IM 059 17 0003,OCEANE VOYAGES / SELECTOUR,Indivitour,"23, RUE DE PARIS",59500,DOUAI,+33 3 27 71 29 29,,indivitour@placevoyages.com,www.indivitour.afatvoyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32662
O,IM 075 10 0274,ODALYS EVASION,,"2, RUE DE LA ROQUETTE",75011,PARIS,+33 1 58 56 56 56,,odalys@odalys-vacances.com,www.odalys-vacances.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33426
O,IM 033 14 0013,ODYCEAN SARL,SEVEN SEAS VOYAGES,"63 TER, RUE EUGÈNE DAURE",64110,GELOS,+33 5 59 53 59 19,,contact@sevenseas-voyages.fr,www.sevenseas-voyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32020
O,IM 085 21 0007,ODYSSEE SPORT SARL,,"93, BLD DU MARÉCHAL LECLERC",85000,LA ROCHE SUR YON,+33 2 51 24 75 55,,contact@odysseesport.com,www.odysseesport.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34243
O,IM 074 11 0020,OFFICE DES BAIGNEURS / SELECTOUR,,"1, PLACE DU PORT",74500,EVIAN LES BAINS,+33 4 50 75 27 53,,officedesbaigneurs@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33290
O,IM 075 11 0029,OISE ETUDES LINGUISTIQUES,,"43, AVENUE DE SAINT CLOUD",78000,VERSAILLES,+33 1 39 20 22 50,,versailles@oise.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33672
O,IM 069 10 0097,OL VOYAGES / SELECTOUR,,"PARC OLYMPIQUE LYONNAIS, ZI de Jarry",69150,DECINES CHARPIEU,+33 4 81 07 51 30,,cetienne@ol-voyages.fr,www.ol-voyages.afatvoyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32958
O,IM 083 13 0008,OLDONYO,AFRICAN ROAD SAFARIS,DOMAINE DU MOUTIN,83740,LA CADIERE D'AZUR,+33 4 94 90 43 18,,infos@african-road-safari.com,www.african-road-safari.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34165
O,IM 042 14 0001,OLE VOYAGES / CDMV,CDMV - TOURCOM,"12, RUE VICTOR HUGO",42350,LA TALAUDIERE,+33 4 77 46 16 52,,olevoyages@orange.fr,www.olevoyages.net,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32197
O,IM 02A 11 0016,OLLANDINI AGENCE DE VOYAGES,OLLANDINI VOYAGES,"1, RUE PAUL COLONNA D'ISTRIA",20181,AJACCIO CEDEX 1,+33 4 95 23 92 00,,direction-generale@ollandini.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31916
O,IM 077 11 0009,OMEGA - ALIZE VOYAGES / CEDIV,ALIZE VOYAGES - CLUB MED VOYAGES - CEDIV,"125, RUE GRANDE, 1 bis, avenue des Carrosses",77300,FONTAINEBLEAU,+33 1 60 72 65 09,,omega.alize.voyages@wanadoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34047
O,IM 075 15 0024,OMIO VOYAGES,OMIO,"27, RUE PAUL BERT",78800,HOUILLES,,,legal@omio.com,www.omio.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33892
O,IM 075 23 0001,ON LOCATION SAS,,"20, RUE DE LA BAUME",75008,PARIS,+33 1 73 05 96 96,,sdautrevaux@onlocationexp.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33983
O,IM 038 12 0022,ONTOURS,,"16, RUE DU THÉÂTRE",39100,DOLE,+33 9 72 31 81 49,,mikael@ontours.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32153
O,IM 044 22 0007,OOWAKE VOYAGES / CDMV,CDMV,1 LIBON,44290,GUÉMENÉ-PENFAO,+33 6 86 32 98 31,,oowake44@gmail.com,www.oowake.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32287
O,IM 080 14 0004,OPEN JAW SAS - TUI,TUI STORE,"19, RUE DE BEAUVAIS",80000,AMIENS,+33 6 88 75 64 75,,florencesosso@yahoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34130
O,IM 006 13 0009,OPTION WAY,,PARC HAUTE TECHNOLOGIE - FONT DE L'ORME,06250,MOUGINS,+33 4 22 46 05 40,,mathieu.chauvin@optionway.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31544
O,IM 013 11 0061,ORANGE BLEUE VOYAGES / CEDIV,ORANGE BLEUE,"355, RUE ALBERT EINSTEIN",13480,AIX EN PROVENCE,+33 4 42 10 60 35,,catherine@orangebleuevoyages.com,www.orangebleuevoyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31727
O,IM 038 10 0034,ORCADA VOYAGES,COMPAGNIE DES GUIDES CAMPING CARISTES,"8, AVENUE PIERRE DE COUBERTIN",38170,SEYSSINET PARISET,,,pierre-emmanuel@cap-orcada.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32124
O,IM 091 10 0003,ORELIS VOYAGES / SELECTOUR,Siège Administratif,"113, RUE DE RENNES, 170 La Tolosane",75006,PARIS,+33 1 45 44 40 01,,vbrossin.orelis@selectour.com,www.orelis-voyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34283
O,IM 069 22 0001,ORGANISATION VOYAGES PLANCHE / HAVAS,AILLEURS VOYAGES,"1, RUE ANDRÉ CHÉNIER",92130,ISSY LES MOULINEAUX,,,issy-voyages@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33073
O,IM 006 10 0019,ORGANISATION VOYAGES PLANCHE / SELECTOUR,MARTINI VOYAGES,"5, BLD ALBERT 1ER",06600,ANTIBES - JUAN LES PINS,+33 4 92 90 44 44,,martine.hezard@outlook.fr,www.martini-voyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31505
O,IM 013 10 0128,ORSUD / MANOR,ORSUD,"385, RUE PARADIS, 20, Traverse Pomègues",13008,MARSEILLE,+33 4 91 16 75 75,,romain.cluis@orsud.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31706
O,IM 072 10 0004,OUEST VOYAGES,RICHOU VOYAGES,"50, AVENUE DE GAULLE",72000,LE MANS,+33 2 43 24 83 80,,lemans@ouest-voyages.com,www.ouest-voyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33250
O,IM 973 12 0003,OUEST VOYAGES GUYANE / SELECTOUR,,"31A, AVENUE FÉLIX EBOUÉ",97320,ST LAURENT DU MARONI,+33 5 94 34 44 44,,crichard@ouestvoyagesgf.fr,www.ouest-voyages-guyane.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34805
O,IM 063 22 0007,OVAL VOYAGES / SELECTOUR,,"6 B, BOULEVARD VAQUEZ",63130,ROYAT,+33 4 44 05 04 18,,royat@ovalvoyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32783
O,IM 971 12 0006,OXO VOYAGES,,31 IMMEUBLE EUROPA GOLF,97118,SAINT FRANCOIS,+33 5 90 68 22 73,,jeanlouis@oxovoyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34776
O,IM 034 23 0001,OXY'TRAVEL - SPLAR / SELECTOUR,SPLAR AEROPORT TARBES LOURDES PYRENEES,AÉROPORT TARBES LOURDES PYRÉNÉES,65290,JUILLAN,+33 5 62 32 92 22,,oxytravel@aeroports-laregion.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32059
P,IM 075 10 0039,PACHA TOURS,,"18, RUE ROYALE",75008,PARIS,,,mumtaz@teker.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33327
P,IM 075 12 0070,PALMAIR,,"34, RUE DE CLIGNANCOURT",75018,PARIS,+33 1 42 54 66 66,,palmair@wanadoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33755
P,IM 064 10 0045,PALOMINO SAS - TUI,TUI FRANCE - TUI STORE,"7, RUE DU LIEUTENANT COLONEL FARO",19100,BRIVE LA GAILLARDE,+33 6 77 09 81 70,,dpbonnet@yahoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32792
P,IM 075 12 0032,PANTHEON INTERNATIONAL,,"18, RUE ROYALE",75008,PARIS,+33 1 40 07 94 29,,boracakir@pantheonint.com,www.pantheonint.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33745
